endpoint,policy,workload_fraction,recall,precision,enrichment_over_random
cross_environment_drift,all-baseline predictor,0.61,0.9728190525498317,0.23050972213703,1.594711965858692
cross_environment_drift,all-baseline predictor,0.62,0.9748899818793684,0.22727821363910683,1.5723557492894462
cross_environment_drift,all-baseline predictor,0.63,0.9782552420398654,0.22444616024232344,1.5527630423184298
cross_environment_drift,all-baseline predictor,0.64,0.9787729743722495,0.22105940130963517,1.52933277245664
cross_environment_drift,all-baseline predictor,0.65,0.9798084390370179,0.2178793460741423,1.5073325197596308
cross_environment_drift,all-baseline predictor,0.66,0.98006730520321,0.2146380180282329,1.4849083696102834
cross_environment_drift,all-baseline predictor,0.67,0.980326171369402,0.21149335418295542,1.4631529615685954
cross_environment_drift,all-baseline predictor,0.68,0.9826559668651307,0.20888130743410555,1.4450823042134278
cross_environment_drift,all-baseline predictor,0.6900000000000001,0.9844680300284753,0.2062252589338973,1.42670723401719
cross_environment_drift,all-baseline predictor,0.7000000000000001,0.9852446285270515,0.2034423775924738,1.4074547090755534
cross_environment_drift,all-baseline predictor,0.7100000000000001,0.9852446285270515,0.20057971014492754,1.387650208030854
cross_environment_drift,all-baseline predictor,0.72,0.9857623608594357,0.19790042615112774,1.3691143900825495
cross_environment_drift,all-baseline predictor,0.73,0.9862800931918199,0.19528446950281908,1.3510166832676263
cross_environment_drift,all-baseline predictor,0.74,0.986797825524204,0.19274915305658089,1.3334768613608916
cross_environment_drift,all-baseline predictor,0.75,0.9870566916903961,0.1902314907204151,1.3160591740882976
cross_environment_drift,all-baseline predictor,0.76,0.9870566916903961,0.18773078627344789,1.2987588048557843
cross_environment_drift,all-baseline predictor,0.77,0.9870566916903961,0.1852859711356237,1.2818450889462967
cross_environment_drift,all-baseline predictor,0.78,0.9875744240227802,0.18300873069173942,1.2660906879981197
cross_environment_drift,all-baseline predictor,0.79,0.9880921563551643,0.18078908729218965,1.2507347548236523
cross_environment_drift,all-baseline predictor,0.8,0.9886098886875485,0.1786248830682881,1.2357623608594357
cross_environment_drift,all-baseline predictor,0.81,0.9891276210199327,0.1765059127864006,1.2211029042755777
cross_environment_drift,all-baseline predictor,0.8200000000000001,0.9899042195185089,0.17449235683321926,1.2071727249204725
cross_environment_drift,all-baseline predictor,0.8300000000000001,0.9904219518508931,0.17248219276891172,1.193266011325179
cross_environment_drift,all-baseline predictor,0.8400000000000001,0.9914574165156614,0.1706013363028953,1.1802538733354588
cross_environment_drift,all-baseline predictor,0.85,0.9914574165156614,0.16859620548487916,1.166381980736059
cross_environment_drift,all-baseline predictor,0.86,0.9914574165156614,0.1666376609815524,1.1528323814993497
cross_environment_drift,all-baseline predictor,0.87,0.9914574165156614,0.16472409788826287,1.1395939725767086
cross_environment_drift,all-baseline predictor,0.88,0.9919751488480456,0.16293902542733227,1.1272444873273246
cross_environment_drift,all-baseline predictor,0.89,0.9927517473466217,0.1612292945430085,1.1154162300444996
cross_environment_drift,all-baseline predictor,0.9,0.9930106135128138,0.15948114580301834,1.103322190418241
cross_environment_drift,all-baseline predictor,0.91,0.9943049443437743,0.1579358552631579,1.0926315640455333
cross_environment_drift,all-baseline predictor,0.92,0.9948226766761584,0.15630211087159882,1.0813289963871289
cross_environment_drift,all-baseline predictor,0.93,0.9953404090085426,0.15469724401528867,1.0702262092437458
cross_environment_drift,all-baseline predictor,0.9400000000000001,0.9968936060056951,0.15329193535546534,1.0605040052743493
cross_environment_drift,all-baseline predictor,0.9500000000000001,0.9984468030028475,0.15191618417424868,1.0509862858029502
cross_environment_drift,all-baseline predictor,0.9600000000000001,0.9987056691690396,0.1503683205363059,1.0402778582274852
cross_environment_drift,all-baseline predictor,0.97,0.9987056691690396,0.1488196266008332,1.0295636864890674
cross_environment_drift,all-baseline predictor,0.98,1.0,0.14749341376808828,1.0203886831354283
cross_environment_drift,all-baseline predictor,0.99,1.0,0.14600498903923198,1.0100914657192532
cross_environment_drift,all-baseline predictor,1.0,1.0,0.14454630495790458,1.0
semantic_drift_without_reclassification,random review,0.01,0.011045804620997163,0.40671641791044777,1.1014892854333924
semantic_drift_without_reclassification,random review,0.02,0.02107823267126064,0.38878504672897196,1.0529266694195152
semantic_drift_without_reclassification,random review,0.03,0.032428050263477906,0.39900249376558605,1.0805980589668918
semantic_drift_without_reclassification,random review,0.04,0.04246047831374138,0.39195509822263797,1.0615119578435346
semantic_drift_without_reclassification,random review,0.05,0.052188893392784756,0.3851907255048616,1.0431923529709592
semantic_drift_without_reclassification,random review,0.060000000000000005,0.0626266720713417,0.385286783042394,1.0434525006899047
semantic_drift_without_reclassification,random review,0.06999999999999999,0.07276043777867856,0.38375200427578837,1.0392959378060846
semantic_drift_without_reclassification,random review,0.08,0.08380624239967573,0.38681010289990647,1.0475780299959465
semantic_drift_without_reclassification,random review,0.09,0.0938386704499392,0.3848711554447215,1.0423268777118142
semantic_drift_without_reclassification,random review,0.09999999999999999,0.10366842318605594,0.38271604938271603,1.0364903141217152
semantic_drift_without_reclassification,random review,0.11,0.11491690312119984,0.38571428571428573,1.0446102843245122
semantic_drift_without_reclassification,random review,0.12,0.12555735711390353,0.3863423760523854,1.0463113092825294
semantic_drift_without_reclassification,random review,0.13,0.13650182407782732,0.38762589928057556,1.0497874096345137
semantic_drift_without_reclassification,random review,0.14,0.14582488852857722,0.38455371459112775,1.0414671688739248
semantic_drift_without_reclassification,random review,0.15000000000000002,0.15727604377786786,0.38712895984035917,1.0484415739494932
semantic_drift_without_reclassification,random review,0.16,0.16588974462910416,0.38283442469597756,1.0368109039319011
semantic_drift_without_reclassification,random review,0.17,0.176023510336441,0.382262323943662,1.0352615127071714
semantic_drift_without_reclassification,random review,0.18000000000000002,0.1844345358735306,0.3782997297859073,1.0245298214965923
semantic_drift_without_reclassification,random review,0.19,0.19406161329550062,0.37711697518708154,1.0213266276727557
semantic_drift_without_reclassification,random review,0.2,0.2039927036886907,0.3766136576239476,1.0199635184434535
semantic_drift_without_reclassification,random review,0.21000000000000002,0.2136197811106607,0.37555674327454125,1.0171011313348313
semantic_drift_without_reclassification,random review,0.22,0.22375354681799756,0.37551020408163266,1.0169750916175144
semantic_drift_without_reclassification,random review,0.23,0.23479935143899472,0.3769318366682935,1.0208252264856246
semantic_drift_without_reclassification,random review,0.24000000000000002,0.24493311714633156,0.37677318784099767,1.0203955659759487
semantic_drift_without_reclassification,random review,0.25,0.2540535062829347,0.3751870697395989,1.016099963395904
semantic_drift_without_reclassification,random review,0.26,0.26388325901905146,0.37473017700388545,1.0148625841537129
semantic_drift_without_reclassification,random review,0.27,0.27361167409809484,0.37416851441241683,1.0133414620664614
semantic_drift_without_reclassification,random review,0.28,0.28263072557762464,0.37266167824692675,1.0092605747009644
semantic_drift_without_reclassification,random review,0.29000000000000004,0.29256181597081476,0.372468068636305,1.0087362316888175
semantic_drift_without_reclassification,random review,0.3,0.3026955816781516,0.3725367922175106,1.0089223522510105
semantic_drift_without_reclassification,random review,0.31,0.31181597081475476,0.37139408569704285,1.0058276185907449
semantic_drift_without_reclassification,random review,0.32,0.32113903526550464,0.37055659494855003,1.003559485204702
semantic_drift_without_reclassification,random review,0.33,0.33117146331576813,0.3705215419501134,1.00346455296076
semantic_drift_without_reclassification,random review,0.34,0.34333198216457234,0.3728403213381754,1.0097443846537026
semantic_drift_without_reclassification,random review,0.35000000000000003,0.35366842318605596,0.37310241607868294,1.0104542024425214
semantic_drift_without_reclassification,random review,0.36000000000000004,0.3637008512363194,0.3729993764290168,1.010175145426173
semantic_drift_without_reclassification,random review,0.37,0.3734292663153628,0.37263626251390436,1.0091917425703378
semantic_drift_without_reclassification,random review,0.38,0.38204296716659913,0.37120913745569123,1.0053267327222688
semantic_drift_without_reclassification,random review,0.39,0.3918727199027158,0.37100642809172024,1.0047777453132574
semantic_drift_without_reclassification,random review,0.4,0.4017024726388326,0.37081384471468665,1.0042561815970816
semantic_drift_without_reclassification,random review,0.41000000000000003,0.4111268747466559,0.37023179412301516,1.0026798437310074
semantic_drift_without_reclassification,random review,0.42000000000000004,0.42207134171057964,0.3710467706013363,1.0048870028699546
semantic_drift_without_reclassification,random review,0.43,0.43098905553303607,0.37008353637312913,1.0022783248451435
semantic_drift_without_reclassification,random review,0.44,0.43919740575597893,0.3685687558465856,0.9981759221726794
semantic_drift_without_reclassification,random review,0.45,0.44912849614916905,0.3685041988858402,0.9980010858557031
semantic_drift_without_reclassification,random review,0.46,0.45936359951357925,0.3687164470473402,0.9985759067024895
semantic_drift_without_reclassification,random review,0.47000000000000003,0.46888933927847587,0.36836239152933686,0.9976170362405278
semantic_drift_without_reclassification,random review,0.48000000000000004,0.48023915687069313,0.36939745888222,1.0004202562451692
semantic_drift_without_reclassification,random review,0.49,0.48966355897851643,0.36896762370189373,0.9992561555971939
semantic_drift_without_reclassification,random review,0.5,0.5006080259424402,0.3696774676345132,1.0011785896364376
semantic_drift_without_reclassification,random review,0.51,0.5114511552492906,0.3702861335289802,1.0028270083666393
semantic_drift_without_reclassification,random review,0.52,0.5204702067288204,0.3695761675181694,1.0009042437092701
semantic_drift_without_reclassification,random review,0.53,0.5304012971220106,0.36950229438757504,1.0007041768856852
semantic_drift_without_reclassification,random review,0.54,0.5421564653425213,0.3707039911308204,1.003958670751031
semantic_drift_without_reclassification,random review,0.55,0.551682205107418,0.37036533097489627,1.003041494761259
semantic_drift_without_reclassification,random review,0.56,0.5620186461289015,0.3705485401216009,1.003537670728596
semantic_drift_without_reclassification,random review,0.5700000000000001,0.5718483988650183,0.3704214257581725,1.0031934133955371
semantic_drift_without_reclassification,random review,0.5800000000000001,0.5807661126874747,0.36971808270434164,1.001288585354026
semantic_drift_without_reclassification,random review,0.59,0.5912038913660316,0.3699898528665652,1.0020246065929221
semantic_drift_without_reclassification,random review,0.6,0.6007296311309283,0.3696913002806361,1.0012160518848805
semantic_drift_without_reclassification,random review,0.61,0.6121807863802189,0.3705452984113353,1.0035288913703826
semantic_drift_without_reclassification,random review,0.62,0.6233279286582895,0.3712130356065178,1.0053372898848996
semantic_drift_without_reclassification,random review,0.63,0.632853668423186,0.3709093068836491,1.004514716909761
semantic_drift_without_reclassification,random review,0.64,0.6428860964734495,0.3709073900841908,1.004509525739765
semantic_drift_without_reclassification,random review,0.65,0.652614511552493,0.3707114897536265,1.003978978887887
semantic_drift_without_reclassification,random review,0.66,0.6606201864612891,0.3695787743069335,1.0009113035420345
semantic_drift_without_reclassification,random review,0.67,0.6695379002837455,0.36898246397855466,0.9992963467599183
semantic_drift_without_reclassification,random review,0.68,0.6778475881637617,0.3680735156550927,0.9968346884761201
semantic_drift_without_reclassification,random review,0.6900000000000001,0.6879813538710985,0.3681470636082642,0.9970338746383118
semantic_drift_without_reclassification,random review,0.7000000000000001,0.6977097689501419,0.368024374599102,0.9967016022660113
semantic_drift_without_reclassification,random review,0.7100000000000001,0.707640859343332,0.3680105401844532,0.9966641352279603
semantic_drift_without_reclassification,random review,0.72,0.7182813133360356,0.36836087724768735,0.9976129351889385
semantic_drift_without_reclassification,random review,0.73,0.7291244426428861,0.36878523833931315,0.9987622106422926
semantic_drift_without_reclassification,random review,0.74,0.7398662342926632,0.369166203165293,0.9997939582075858
semantic_drift_without_reclassification,random review,0.75,0.7498986623429267,0.3691877868688884,0.9998524122487883
semantic_drift_without_reclassification,random review,0.76,0.7595257397648967,0.36901186549160553,0.999375973374864
semantic_drift_without_reclassification,random review,0.77,0.7699635184434536,0.3692113319403275,0.9999161781622672
semantic_drift_without_reclassification,random review,0.78,0.7813133360356709,0.36985512808212606,1.0016597383456445
semantic_drift_without_reclassification,random review,0.79,0.7918524523713012,0.37010372756121823,1.0023330076077783
semantic_drift_without_reclassification,random review,0.8,0.8024929063640048,0.37039289055191765,1.003116132955006
semantic_drift_without_reclassification,random review,0.81,0.8121199837859748,0.37019586104951957,1.002582528024768
semantic_drift_without_reclassification,random review,0.8200000000000001,0.8222537494933118,0.3702486881131645,1.0027255968609974
semantic_drift_without_reclassification,random review,0.8300000000000001,0.8326915281718686,0.370435488233703,1.003231498079217
semantic_drift_without_reclassification,random review,0.8400000000000001,0.8422172679367653,0.3702004454342984,1.002594943679735
semantic_drift_without_reclassification,random review,0.85,0.8517430077016619,0.3699872342298719,1.0020175146730164
semantic_drift_without_reclassification,random review,0.86,0.8606607215241183,0.3695179255134006,1.0007465098647783
semantic_drift_without_reclassification,random review,0.87,0.8694770976895014,0.36901638639198314,0.9993882170982721
semantic_drift_without_reclassification,random review,0.88,0.8796108633968382,0.36907900331660853,0.9995577993145889
semantic_drift_without_reclassification,random review,0.89,0.8905553303607621,0.36946102749516524,1.0005924158703172
semantic_drift_without_reclassification,random review,0.9,0.899878394811512,0.3691847170831081,0.9998440985048708
semantic_drift_without_reclassification,random review,0.91,0.9101134981759221,0.3692845394736842,1.000114442382875
semantic_drift_without_reclassification,random review,0.92,0.9199432509120389,0.3692195062431366,0.9999383162087379
semantic_drift_without_reclassification,random review,0.93,0.9293676530198621,0.36898008449004227,0.999289902512807
semantic_drift_without_reclassification,random review,0.9400000000000001,0.9402107823267126,0.3693177294801369,1.0002043291808531
semantic_drift_without_reclassification,random review,0.9500000000000001,0.9509525739764897,0.369608885737918,1.0009928527914327
semantic_drift_without_reclassification,random review,0.9600000000000001,0.9602756384272395,0.3693339049771992,1.0002481364527411
semantic_drift_without_reclassification,random review,0.97,0.9702067288204297,0.36931029162166334,1.0001841856089333
semantic_drift_without_reclassification,random review,0.98,0.9801378192136198,0.36928715971135123,1.000121538638616
semantic_drift_without_reclassification,random review,0.99,0.9894608836643697,0.369037720160254,0.9994459942524107
semantic_drift_without_reclassification,random review,1.0,1.0,0.3692422825070159,1.0
semantic_drift_without_reclassification,gene-only priority,0.01,0.020571544385893797,0.7574626865671642,2.0513974765410885
semantic_drift_without_reclassification,gene-only priority,0.02,0.04164977705715444,0.7682242990654206,2.080542601593369
semantic_drift_without_reclassification,gene-only priority,0.03,0.061613295500608026,0.7581047381546134,2.0531363120370942
semantic_drift_without_reclassification,gene-only priority,0.04,0.07995541143088772,0.7380729653882133,1.998885285772193
semantic_drift_without_reclassification,gene-only priority,0.05,0.0944466963923794,0.6970830216903515,1.8878743164445322
semantic_drift_without_reclassification,gene-only priority,0.060000000000000005,0.10802594244021078,0.6645885286783042,1.7998711419667288
semantic_drift_without_reclassification,gene-only priority,0.06999999999999999,0.12150385083096879,0.640833778727953,1.735537366893448
semantic_drift_without_reclassification,gene-only priority,0.08,0.13680583704904742,0.6314312441534145,1.7100729631130929
semantic_drift_without_reclassification,gene-only priority,0.09,0.1530198621807864,0.6275976724854531,1.6996906969166734
semantic_drift_without_reclassification,gene-only priority,0.09999999999999999,0.16943656262667206,0.6255144032921811,1.6940486854462444
semantic_drift_without_reclassification,gene-only priority,0.11,0.18109039319010944,0.6078231292517007,1.6461363122468282
semantic_drift_without_reclassification,gene-only priority,0.12,0.19618970409404135,0.6036794512004989,1.6349142007836779
semantic_drift_without_reclassification,gene-only priority,0.13,0.20764085934333198,0.5896402877697842,1.5968926520720998
semantic_drift_without_reclassification,gene-only priority,0.14,0.22375354681799756,0.5900587920897915,1.598026065930247
semantic_drift_without_reclassification,gene-only priority,0.15000000000000002,0.2356100526955817,0.5799451234721876,1.5706357341704718
semantic_drift_without_reclassification,gene-only priority,0.16,0.2516214025131739,0.5806828811973808,1.5726337657073368
semantic_drift_without_reclassification,gene-only priority,0.17,0.2671260640453993,0.5801056338028169,1.5710704360944752
semantic_drift_without_reclassification,gene-only priority,0.18000000000000002,0.2797932711795703,0.5738931615048847,1.5542455149187315
semantic_drift_without_reclassification,gene-only priority,0.19,0.29580462099716254,0.5748326112642773,1.5567897786823885
semantic_drift_without_reclassification,gene-only priority,0.2,0.3099918929874341,0.572310570626754,1.5499594649371706
semantic_drift_without_reclassification,gene-only priority,0.21000000000000002,0.32468585326307253,0.5708177445216461,1.5459165203020868
semantic_drift_without_reclassification,gene-only priority,0.22,0.3373530603972436,0.566156462585034,1.5332926086932543
semantic_drift_without_reclassification,gene-only priority,0.23,0.34616943656262666,0.5557182365381487,1.5050232946374162
semantic_drift_without_reclassification,gene-only priority,0.24000000000000002,0.356708552898257,0.54871395167576,1.486053947966628
semantic_drift_without_reclassification,gene-only priority,0.25,0.36846372111876774,0.5441484585453457,1.4736894562854035
semantic_drift_without_reclassification,gene-only priority,0.26,0.38062423996757194,0.5405094258166643,1.4638340499544338
semantic_drift_without_reclassification,gene-only priority,0.27,0.39014997973246857,0.5335365853658537,1.4449498625762505
semantic_drift_without_reclassification,gene-only priority,0.28,0.4026145115524929,0.5308658471405665,1.4377168387547263
semantic_drift_without_reclassification,gene-only priority,0.29000000000000004,0.4156870693149574,0.5292220358663399,1.433264988703682
semantic_drift_without_reclassification,gene-only priority,0.3,0.4277462505066883,0.5264405088550761,1.4257319212760344
semantic_drift_without_reclassification,gene-only priority,0.31,0.4372719902715849,0.5208207604103802,1.4105122438151003
semantic_drift_without_reclassification,gene-only priority,0.32,0.4479124442642886,0.5168381665107578,1.399726388325902
semantic_drift_without_reclassification,gene-only priority,0.33,0.4581475476286988,0.5125850340136054,1.3882078469815164
semantic_drift_without_reclassification,gene-only priority,0.34,0.46929468990676937,0.5096291405304281,1.380202551750678
semantic_drift_without_reclassification,gene-only priority,0.35000000000000003,0.4792257802999595,0.505559119093436,1.369179920730855
semantic_drift_without_reclassification,gene-only priority,0.36000000000000004,0.4869274422375355,0.49937642901683643,1.3524356572228369
semantic_drift_without_reclassification,gene-only priority,0.37,0.4979732468585326,0.4969157649914046,1.3457715666188983
semantic_drift_without_reclassification,gene-only priority,0.38,0.5084110255370896,0.49399369830641987,1.3378578827765577
semantic_drift_without_reclassification,gene-only priority,0.39,0.5171260640453993,0.4895903290799194,1.325932462977386
semantic_drift_without_reclassification,gene-only priority,0.4,0.5291852452371301,0.4884939195509822,1.3229631130928252
semantic_drift_without_reclassification,gene-only priority,0.41000000000000003,0.5384069720308067,0.48485125022814385,1.3130978579597836
semantic_drift_without_reclassification,gene-only priority,0.42000000000000004,0.5501621402513174,0.48365256124721606,1.3098515098633816
semantic_drift_without_reclassification,gene-only priority,0.43,0.5605999189298744,0.4813783501566307,1.3036923802123992
semantic_drift_without_reclassification,gene-only priority,0.44,0.5714430482367248,0.47954758057657965,1.298734200538011
semantic_drift_without_reclassification,gene-only priority,0.45,0.5798540737738144,0.4757628668828469,1.2884842538958334
semantic_drift_without_reclassification,gene-only priority,0.46,0.5879610863396838,0.4719375305026842,1.2781242909084147
semantic_drift_without_reclassification,gene-only priority,0.47000000000000003,0.5997162545601946,0.47114083273624713,1.2759666350705516
semantic_drift_without_reclassification,gene-only priority,0.48000000000000004,0.6066072152411837,0.466599111388261,1.2636665232925897
semantic_drift_without_reclassification,gene-only priority,0.49,0.6159302796919335,0.4641111789859499,1.2569285831373642
semantic_drift_without_reclassification,gene-only priority,0.5,0.6258613700851237,0.4621716680386141,1.2516759047762425
semantic_drift_without_reclassification,gene-only priority,0.51,0.6338670449939198,0.45891415994130597,1.2428537621028983
semantic_drift_without_reclassification,gene-only priority,0.52,0.6418727199027159,0.4557818234151256,1.2343706151975304
semantic_drift_without_reclassification,gene-only priority,0.53,0.6506890960680989,0.45330038828097424,1.2276502712615562
semantic_drift_without_reclassification,gene-only priority,0.54,0.6608228617754357,0.4518431263858093,1.2237036433584063
semantic_drift_without_reclassification,gene-only priority,0.55,0.6698419132549656,0.44969045513300226,1.217873673837605
semantic_drift_without_reclassification,gene-only priority,0.56,0.6772395622213214,0.44651566780249885,1.2092755595887497
semantic_drift_without_reclassification,gene-only priority,0.5700000000000001,0.6894000810701256,0.4465668898516476,1.2094142816462587
semantic_drift_without_reclassification,gene-only priority,0.5800000000000001,0.6994325091203891,0.44526159602606286,1.2058792210981486
semantic_drift_without_reclassification,gene-only priority,0.59,0.7077421970004053,0.4429223744292237,1.1995440268160726
semantic_drift_without_reclassification,gene-only priority,0.6,0.7170652614511552,0.44128468974119117,1.1951087690852589
semantic_drift_without_reclassification,gene-only priority,0.61,0.7282124037292258,0.44077777096239956,1.193735906867666
semantic_drift_without_reclassification,gene-only priority,0.62,0.737332792865829,0.4391068195534098,1.1892105545769027
semantic_drift_without_reclassification,gene-only priority,0.63,0.7447304418321848,0.43647918275227177,1.1820942601392848
semantic_drift_without_reclassification,gene-only priority,0.64,0.7542561815970815,0.4351613657623948,1.1785252837454399
semantic_drift_without_reclassification,gene-only priority,0.65,0.7625658694770977,0.43316831683168316,1.17312761120052
semantic_drift_without_reclassification,gene-only priority,0.66,0.7694568301580867,0.4304665797380804,1.1658106347284352
semantic_drift_without_reclassification,gene-only priority,0.67,0.7772598297527361,0.42834803976320784,1.1600731012030532
semantic_drift_without_reclassification,gene-only priority,0.68,0.7867855695176328,0.42722720519451934,1.157037602231813
semantic_drift_without_reclassification,gene-only priority,0.6900000000000001,0.7933725172274017,0.4245431375738843,1.1497684790901963
semantic_drift_without_reclassification,gene-only priority,0.7000000000000001,0.8022902310498581,0.4231879409878127,1.1460982694466249
semantic_drift_without_reclassification,gene-only priority,0.7100000000000001,0.8104985812728009,0.42150197628458497,1.1415322574184772
semantic_drift_without_reclassification,gene-only priority,0.72,0.81738954195379,0.4191871946783079,1.1352632527135973
semantic_drift_without_reclassification,gene-only priority,0.73,0.8251925415484394,0.41737570476678626,1.1303572871800125
semantic_drift_without_reclassification,gene-only priority,0.74,0.8357316578840697,0.41699954492592406,1.1293385527103081
semantic_drift_without_reclassification,gene-only priority,0.75,0.8431293068504256,0.41508680902015566,1.1241583878256647
semantic_drift_without_reclassification,gene-only priority,0.76,0.8502229428455614,0.41307665796858845,1.1187143984810017
semantic_drift_without_reclassification,gene-only priority,0.77,0.8569112282124037,0.4109043199378007,1.112831166430657
semantic_drift_without_reclassification,gene-only priority,0.78,0.8643088771787596,0.40914324090952703,1.1080617261154346
semantic_drift_without_reclassification,gene-only priority,0.79,0.8726185650587759,0.40785298157533273,1.1045673827118734
semantic_drift_without_reclassification,gene-only priority,0.8,0.8813336035670856,0.4067820392890552,1.101667004458857
semantic_drift_without_reclassification,gene-only priority,0.81,0.8882245642480746,0.40488728750923875,1.0965355450632759
semantic_drift_without_reclassification,gene-only priority,0.8200000000000001,0.8953182002432104,0.40314852840520193,1.0918265526579876
semantic_drift_without_reclassification,gene-only priority,0.8300000000000001,0.9005877584110256,0.40064015868722386,1.085033263165389
semantic_drift_without_reclassification,gene-only priority,0.8400000000000001,0.9065666801783543,0.3984855233853007,1.079197974510758
semantic_drift_without_reclassification,gene-only priority,0.85,0.912241588974463,0.3962671127349562,1.0731899663398565
semantic_drift_without_reclassification,gene-only priority,0.86,0.9169031211998379,0.3936651583710407,1.0661432263342179
semantic_drift_without_reclassification,gene-only priority,0.87,0.92298338062424,0.3917250870930283,1.060889030458166
semantic_drift_without_reclassification,gene-only priority,0.88,0.9299756789623024,0.39021175270005953,1.0567905442753436
semantic_drift_without_reclassification,gene-only priority,0.89,0.935346574787191,0.3880433868662238,1.0509180699229663
semantic_drift_without_reclassification,gene-only priority,0.9,0.9423388731252533,0.3866045815490791,1.047021427026666
semantic_drift_without_reclassification,gene-only priority,0.91,0.9481151195784353,0.38470394736842106,1.0418740366255628
semantic_drift_without_reclassification,gene-only priority,0.92,0.9532833400891771,0.38260056127221703,1.0361775435751925
semantic_drift_without_reclassification,gene-only priority,0.93,0.9613903526550466,0.38169382418024544,1.0337218738566132
semantic_drift_without_reclassification,gene-only priority,0.9400000000000001,0.967571949736522,0.380065281426638,1.0293113747595155
semantic_drift_without_reclassification,gene-only priority,0.9500000000000001,0.973854884475071,0.3785103785103785,1.0251003106698282
semantic_drift_without_reclassification,gene-only priority,0.9600000000000001,0.9811511957843535,0.37736290291148616,1.0219926611582355
semantic_drift_without_reclassification,gene-only priority,0.97,0.9870287798946088,0.37571362444067274,1.0175260045781291
semantic_drift_without_reclassification,gene-only priority,0.98,0.9918929874341306,0.37371616204039554,1.0121163792591783
semantic_drift_without_reclassification,gene-only priority,0.99,0.9967571949736522,0.37175901428679414,1.0068159360371476
semantic_drift_without_reclassification,gene-only priority,1.0,1.0,0.3692422825070159,1.0
semantic_drift_without_reclassification,metadata-only priority,0.01,0.005877584110255371,0.21641791044776118,0.5861135647260253
semantic_drift_without_reclassification,metadata-only priority,0.02,0.011856505877584111,0.21869158878504674,0.5922712515484773
semantic_drift_without_reclassification,metadata-only priority,0.03,0.023510336441021483,0.2892768079800499,0.7834335927509966
semantic_drift_without_reclassification,metadata-only priority,0.04,0.034150790433725174,0.31524789522918617,0.8537697608431294
semantic_drift_without_reclassification,metadata-only priority,0.05,0.041447101743007704,0.3059087509349289,0.8284770337186842
semantic_drift_without_reclassification,metadata-only priority,0.060000000000000005,0.048743413052290234,0.29987531172069826,0.8121369786923045
semantic_drift_without_reclassification,metadata-only priority,0.06999999999999999,0.05583704904742602,0.2944949225013362,0.7975655455865636
semantic_drift_without_reclassification,metadata-only priority,0.08,0.06282934738548845,0.2899906454630496,0.7853668423186057
semantic_drift_without_reclassification,metadata-only priority,0.09,0.06911228212403729,0.28345802161263506,0.7676748710577292
semantic_drift_without_reclassification,metadata-only priority,0.09999999999999999,0.08370490474260235,0.30901608679386455,0.8368924725948551
semantic_drift_without_reclassification,metadata-only priority,0.11,0.09657478719092015,0.32414965986394556,0.8778779549922928
semantic_drift_without_reclassification,metadata-only priority,0.12,0.10640453992703688,0.3274087932647334,0.886704499391974
semantic_drift_without_reclassification,metadata-only priority,0.13,0.11299148763680583,0.320863309352518,0.8689776998830607
semantic_drift_without_reclassification,metadata-only priority,0.14,0.1166396432914471,0.30758952431854625,0.8330289863612838
semantic_drift_without_reclassification,metadata-only priority,0.15000000000000002,0.13153627888123226,0.3237715140932901,0.8768538421304395
semantic_drift_without_reclassification,metadata-only priority,0.16,0.14430482367247668,0.333021515434986,0.9019051479529794
semantic_drift_without_reclassification,metadata-only priority,0.17,0.15595865423591407,0.3386883802816901,0.9172524283571309
semantic_drift_without_reclassification,metadata-only priority,0.18000000000000002,0.16649777057154438,0.3415090417792559,0.924891481713682
semantic_drift_without_reclassification,metadata-only priority,0.19,0.18139440616132954,0.3525009846396219,0.954660398712393
semantic_drift_without_reclassification,metadata-only priority,0.2,0.19507498986623428,0.3601496725912067,0.9753749493311714
semantic_drift_without_reclassification,metadata-only priority,0.21000000000000002,0.2073368463721119,0.364510956707643,0.9871863921779245
semantic_drift_without_reclassification,metadata-only priority,0.22,0.21767328739359545,0.3653061224489796,0.9893398989105168
semantic_drift_without_reclassification,metadata-only priority,0.23,0.22466558573165787,0.36066373840898,0.9767671675091193
semantic_drift_without_reclassification,metadata-only priority,0.24000000000000002,0.23408998783948115,0.36009353078721745,0.9752229033530996
semantic_drift_without_reclassification,metadata-only priority,0.25,0.24432509120389137,0.36082011373840167,0.9771906708207119
semantic_drift_without_reclassification,metadata-only priority,0.26,0.253850830968788,0.3604835228090373,0.9762790988114635
semantic_drift_without_reclassification,metadata-only priority,0.27,0.26195784353465745,0.35823170731707316,0.9701806220154824
semantic_drift_without_reclassification,metadata-only priority,0.28,0.27391568706931496,0.3611704970603955,0.9781395960619244
semantic_drift_without_reclassification,metadata-only priority,0.29000000000000004,0.2872922578029996,0.36575925687008126,0.9905670997013499
semantic_drift_without_reclassification,metadata-only priority,0.3,0.2991487636805837,0.3681716138687952,0.9971003628540284
semantic_drift_without_reclassification,metadata-only priority,0.31,0.30735711390352655,0.3660832830416415,0.9914446432192814
semantic_drift_without_reclassification,metadata-only priority,0.32,0.31637616538305635,0.36506080449017775,0.9886755168220511
semantic_drift_without_reclassification,metadata-only priority,0.33,0.3272192946899068,0.3660997732426304,0.9914893027877277
semantic_drift_without_reclassification,metadata-only priority,0.34,0.33623834616943654,0.36513700891383294,0.9888818973674691
